date,cm10yr,cm5f5,cm5yr,cp3m_spread_m,ebp,ed2_tc,ed3_tc,ed4_tc,ff,ff4_tc,ff_exp1yr,gs1,gs2,logcpi,logip,mortg_spread_m,mp1_tc,dlogip,dlogcpi
2006-04-01,4.9905262,5.078948,4.9021053,.27000019,-.52981502,.047903299,.052258,.056612998,4.79,.026129,5.0277982,4.9000001,4.8899999,530.18121,457.93381,1.52,0,4.6358643,5.9956055
2006-05-01,5.1100001,5.2222729,4.9977274,.29000029,-.400727,.039032198,.046128999,.046128999,4.9400001,.024838701,5.115274,5,4.9699998,530.47961,457.8226,1.49,0,-1.3344727,3.5808105
2006-06-01,5.1063638,5.1454539,5.0672727,.50000012,-.44906899,.0129678,.0162044,.0162041,4.9899998,.0084945997,5.3256712,5.1599998,5.1199999,530.72772,458.207,1.5700001,-.00099990005,4.612793,2.9772949
2006-07-01,5.0875001,5.1350002,5.04,.30000031,-.37863401,-.0420001,-.037333298,-.037333298,5.2399998,-.0233333,5.351861,5.2199998,5.1199999,531.2713,458.2554,1.67,-.0140002,.58081055,6.5229492
2006-08-01,4.8765216,4.9308701,4.8221741,.25,-.42324501,-.0270967,-.023225799,-.023225799,5.25,-.0270967,5.250617,5.0799999,4.9000001,531.71393,458.4621,1.64,-.036526401,2.4803467,5.3115234
2006-09-01,4.7189999,4.7705002,4.6675,.4000001,-.52298802,-.00057009998,.00055910001,.0042257002,5.25,-.0079031,5.1401501,4.9699998,4.77,531.22198,458.33029,1.6799999,-.0161498,-1.581665,-5.9033203
2006-10-01,4.7290478,4.7714291,4.6866665,.27000001,-.540093,.0115378,.0104086,.0156131,5.25,-.0011292,5.1354489,5.0100002,4.8000002,530.77722,458.23639,1.63,-.0106227,-1.1268311,-5.3371582
2006-11-01,4.5952382,4.6080952,4.5823808,.23,-.52447999,-.0038709999,-.0077419002,-.0116129,5.25,-.0038709999,5.1004329,5.0100002,4.7399998,530.82678,458.12009,1.64,-.0038709999,-1.3956299,.59472656
2006-12-01,4.5644999,4.5960002,4.533,.34000021,-.66160703,-.0096773999,-.0354838,-.0387096,5.2399998,-.0032258001,5.0701962,4.9400001,4.6700001,531.36987,459.13901,1.58,0,12.227051,6.5170898
2007-01-01,4.7595239,4.766191,4.7528572,.19,-.67833102,-.0053226999,-.019838801,-.0219355,5.25,-.0019355,5.0948191,5.0599999,4.8800001,531.53558,458.66071,1.46,-.00016140001,-5.739624,1.9885254
2007-02-01,4.7226315,4.7347369,4.7105265,.1499999,-.73568898,0,-.0096773999,-.0193551,5.2600002,-.0048386999,5.1290278,5.0500002,4.8499999,531.92273,459.77011,1.5700001,-.0048386999,13.312866,4.645752
2007-03-01,4.5645456,4.6481819,4.4809089,.25999999,-.48583999,-.0337095,-.040806498,-.040806498,5.2600002,-.005326,5.09655,4.9200001,4.5700002,532.44141,459.8443,1.6,0,.89025879,6.2241211
2007-04-01,4.6938095,4.7942858,4.5933332,.33000019,-.485028,-.061290301,-.0741935,-.0741935,5.25,-.0096837999,5.097024,4.9299998,4.6700001,532.74103,460.56821,1.49,0,8.6868896,3.595459
2007-05-01,4.7463636,4.8254552,4.6672726,.46000001,-.73634398,.0259676,.040806498,.044516299,5.25,.0037096001,5.100235,4.9099998,4.77,533.15338,460.6279,1.51,-.005223,.71630859,4.9482422
2007-06-01,5.1028571,5.1795239,5.0261903,.61999989,-.49532399,.0095322002,.0156934,.0179839,5.25,.0012903,5.1941228,4.96,4.98,533.38483,460.63281,1.5599999,-.0018167,.058959961,2.7773438
2007-07-01,5.0042858,5.1238089,4.8847618,.39999989,-.084555998,.0045002,.0135,.0224998,5.2600002,0,5.223629,4.96,4.8200002,533.56268,460.6604,1.7,0,.33105469,2.1342773
2007-08-01,4.6747828,4.9173908,4.4321737,1.05,.082753003,-.0120969,-.032258,-.040322501,5.02,0,4.867065,4.4699998,4.3099999,533.59363,460.78659,1.9,.0052097002,1.5142822,.37133789
2007-09-01,4.5215788,4.8442111,4.1989474,1.03,-.0011089999,-.083069801,-.081408702,-.076843999,4.9400001,-.073666804,4.4560938,4.1399999,4.0100002,534.01642,461.22931,1.86,-.085416302,5.3126221,5.0734863
2007-10-01,4.5277271,4.8572731,4.1981816,.7299999,-.081753001,-.1025753,-.093429998,-.084607601,4.7600002,-.095365502,4.3723359,4.0999999,3.97,534.32428,460.73911,1.85,-.1141396,-5.8824463,3.6943359
2007-11-01,4.1485,4.6300001,3.6670001,1.15,.214839,.067741901,.0870969,.096774101,4.4899998,.029032201,4.1157041,3.5,3.3399999,535.10712,461.31909,2.0599999,-.024184,6.9598389,9.394043
2007-12-01,4.0974998,4.7075,3.4875,1.23,.38547501,.084677503,.0101612,-.0406451,4.2399998,.0203228,3.841383,3.26,3.1199999,535.39648,461.33371,2,.0210068,.17541504,3.4724121
2008-01-01,3.7442856,4.5080948,2.9804761,.5,.67883998,.00064520002,-.017419299,-.029032201,3.9400001,-.039032198,2.81353,2.71,2.48,535.74072,461.01361,2.02,-.1474192,-3.8411865,4.1308594
2008-02-01,3.7375,4.6960001,2.779,.60000008,.84825802,-.1753225,-.1227419,-.080322497,2.98,-.2062905,2.4899759,2.05,1.97,535.98218,460.81741,2.1800001,-.42258739,-2.3543701,2.8974609
2008-03-01,3.51,4.5365,2.4835,1.09,1.091471,.0112903,.0045161,.0022581001,2.6099999,.033870898,1.91392,1.54,1.62,536.33929,460.52481,2.46,.043079399,-3.5112305,4.2854004
2008-04-01,3.675,4.508636,2.8413637,.69999999,.59478003,.0108762,.0028172,.00090839999,2.28,.0386291,1.953101,1.74,2.05,536.5705,459.7413,2.24,.0501437,-9.4020996,2.7744141
2008-05-01,3.8800001,4.606667,3.1533332,.27000001,.62882602,-.082166404,-.077333197,-.053166401,1.98,-.072499998,2.0416529,2.0599999,2.45,537.16052,459.27451,2.1600001,-.062833302,-5.6015625,7.0803223
2008-06-01,4.099524,4.713809,3.4852381,.34999999,.70485598,-.0060000001,-.0039999001,-.003,2,.003,2.151957,2.4200001,2.77,538.20288,459.0705,2.22,-.0019999,-2.4481201,12.508301
2008-07-01,4.0077271,4.7122731,3.3031819,.55000001,1.0561759,-.0240002,-.016000001,-.0120001,2.01,.0120001,2.163048,2.28,2.5699999,538.91449,458.61731,2.4200001,-.0079998998,-5.4382324,8.5393066
2008-08-01,3.8857143,4.6295242,3.1419048,.36000001,1.150368,-.0217741,-.021774299,-.030484,2,-.026129,2.1838629,2.1800001,2.4200001,538.7655,457.00159,2.5899999,-.0025959001,-19.388672,-1.7878418
2008-09-01,3.6861906,4.4880948,2.8842857,1,1.4943351,.039274201,.029274199,.0154839,1.8099999,.056129001,2.014389,1.91,2.0799999,538.85101,452.6987,2.3499999,.053180698,-51.634644,1.026123
2008-10-01,3.814091,4.9018178,2.7263637,1.4,2.9709449,.022177501,.0131452,.0069356002,.97000003,.0474272,1.101337,1.42,1.61,537.98743,453.52301,2.3900001,-.043731701,9.8917236,-10.363037
2008-11-01,3.5266666,4.7616668,2.2916667,1.26,2.0014119,-.049677599,-.075645201,-.086935498,.38999999,-.047417201,.81507581,1.0700001,1.21,536.20099,452.3573,2.5599999,-.059003402,-13.988525,-21.437256
2008-12-01,2.4163637,3.310909,1.5218182,.94,2.23929,-.1522579,-.1574194,-.1574194,.16,-.095489003,.2141033,.49000001,.81999999,535.37433,449.49438,2.9100001,-.082668297,-34.35498,-9.9199219
2009-01-01,2.5174999,3.4384999,1.5965,.18000001,2.1762829,-.1440322,-.14951611,-.14951611,.15000001,-.089520901,.1949247,.44,.81,535.63599,447.21881,2.54,-.076856598,-27.306885,3.1398926
2009-02-01,2.8699999,3.8684211,1.8715789,.18000001,2.601959,-.0087096998,-.0130644,-.0130644,.22,0,.2185756,.62,.98000002,536.04608,446.57599,2.26,.0043549999,-7.7138672,4.9211426
2009-03-01,2.8195455,3.8231821,1.8159091,.16,2.1323631,-.027097,-.0270967,-.024838701,.18000001,-.0045161,.2109728,.63999999,.93000001,535.90503,445.02802,2.1800001,0,-18.575684,-1.692627
2009-04-01,2.9271429,3.996191,1.8580952,.12,1.926129,-.032236598,-.031569999,-.027828,.15000001,-.0051508001,.2281483,.55000001,.93000001,535.96808,444.18649,1.88,.00033330001,-10.098267,.7565918
2009-05-01,3.293,4.4520001,2.1340001,.050000001,.98359501,.0093336003,.0186667,.032666702,.18000001,.0046668001,.2478328,.5,.93000001,536.1283,443.1611,1.5700001,.0046668001,-12.304688,1.9226074
2009-06-01,3.7218182,4.7377272,2.705909,.079999998,.63275099,.0081668003,.0128334,.0186667,.20999999,0,.27322921,.50999999,1.1799999,536.96661,442.79221,1.7,0,-4.4267578,10.059814
2009-07-01,3.5622728,4.661818,2.4627273,.1,.078029998,.0268331,.042166501,.061333202,.16,0,.29781681,.47999999,1.02,536.93347,443.65341,1.66,0,10.334473,-.39770508
2009-08-01,3.5871429,4.603333,2.5709524,.07,-.228104,-.0096773999,-.0129032,-.0129032,.16,-.0032258001,.3295024,.46000001,1.12,537.26923,444.70111,1.6,0,12.572388,4.0290527
2009-09-01,3.4019048,4.434762,2.3690476,.07,-.144004,-.0306559,-.040430099,-.043096799,.15000001,-.0057743001,.30164891,.40000001,.95999998,537.47229,445.38031,1.66,-.0013332,8.1503906,2.4367676
2009-10-01,3.387619,4.4423809,2.3328571,.12,-.348584,-.0696669,-.091666698,-.098999999,.12,-.0109999,.35593969,.37,.94999999,537.75067,445.69379,1.5599999,-.0036669001,3.7617188,3.3405762
2009-11-01,3.4026315,4.5747371,2.2305262,.1,-.151492,-.0134997,-.017999901,-.031500101,.12,-.0089910002,.35758981,.31,.80000001,538.06567,446.17551,1.48,-.0051928,5.7806396,3.7800293
2009-12-01,3.5899999,4.8395448,2.3404546,.11,-.56973398,-.0015001,.0031612001,.0094031999,.12,-.0035796,.39469391,.37,.87,538.15778,446.6409,1.34,-.016577199,5.5847168,1.1052246
2010-01-01,3.7331579,4.9821048,2.4842105,.07,-.22957399,.0016130999,.010484,.021774299,.11,-.0024194999,.43962169,.34999999,.93000001,538.20978,447.69269,1.3,-.0158062,12.62146,.62402344
2010-02-01,3.6910527,5.0184212,2.3636842,.039999999,.036577001,.0083871,.0293548,.050322499,.13,0,.49749321,.34999999,.86000001,538.15369,448.07639,1.3,-.0041938,4.6043701,-.6730957
2010-03-01,3.7273912,5.021739,2.4330435,.050000001,-.093996003,-.0154839,-.023225799,-.0283871,.16,-.0051612998,.46971959,.40000001,.95999998,538.16467,448.83051,1.24,-.0026684001,9.0494385,.13183594
2010-04-01,3.8468182,5.1122732,2.5813637,.07,-.22701301,-.0160165,-.0232742,-.0276129,.2,-.0058386,.55822521,.44999999,1.0599999,538.11908,449.1636,1.25,-.0025015001,3.9971924,-.54711914
2010-05-01,3.4200001,4.6599998,2.1800001,.12,-.177303,-.0134997,-.0135,-.0090001002,.2,-.0090001002,.4792186,.37,.82999998,538.09558,450.72861,1.47,0,18.780029,-.28198242
2010-06-01,3.2040908,4.411818,1.9963636,.2,-.040396001,.0026664999,.0013332,.0013335,.18000001,0,.3795163,.31999999,.72000003,538.14117,450.94781,1.54,.0013332,2.6304932,.54711914
2010-07-01,3.0114286,4.2600002,1.7628571,.11,.16767,.0073333001,.0036666,.0036666,.18000001,0,.3375217,.28999999,.62,538.30719,451.53101,1.55,.0036669001,6.998291,1.9921875
2010-08-01,2.6986363,3.931818,1.4654545,.090000004,-.48936301,-.0141935,-.024838701,-.0283871,.19,0,.28390959,.25999999,.51999998,538.45868,451.79669,1.73,.0026183,3.1882324,1.8178711
2010-09-01,2.647619,3.884762,1.4104762,.090000004,-.085991003,-.0091394996,-.0134945,-.0149462,.19,.0016668,.2454063,.25999999,.47999999,538.5957,452.05151,1.7,.0010715,3.0578613,1.6442871
2010-10-01,2.54,3.8975,1.1825,.1,-.035420999,-.0066666999,-.0066666999,-.0066666999,.19,.0033332999,.2360595,.23,.38,538.90527,451.70871,1.6900001,0,-4.1136475,3.7148438
2010-11-01,2.763,4.1760001,1.35,.090000004,-.15505899,-.0093336003,-.0046668001,-.0046668001,.19,.0046665999,.2312046,.25,.44999999,539.12201,451.97809,1.54,.0077744001,3.2325439,2.6008301
2010-12-01,3.2909091,4.6472731,1.9345455,.090000004,-.40317199,-.00066660001,-.0032365001,-.0032365001,.18000001,.00033330001,.2286458,.28999999,.62,539.57532,452.96109,1.42,.00055549998,11.796021,5.4396973
2011-01-01,3.3940001,4.7934999,1.9945,.090000004,.081906997,-.00096799998,-.0040324,-.0069354,.17,-.00096769998,.2480315,.27000001,.61000001,539.84662,452.83841,1.37,-.00096749997,-1.472168,3.2556152
2011-02-01,3.5763159,4.8947368,2.2578948,.1,-.217003,-.0040321001,-.0080645001,-.0201614,.16,-.0040321001,.28278771,.28999999,.76999998,540.22632,452.36871,1.37,-.0040321001,-5.6363525,4.5563965
2011-03-01,3.4143479,4.7152181,2.1134782,.13,-.25032601,0,.0054839002,.0109677,.14,0,.29237789,.25999999,.69999999,540.76471,453.38211,1.4299999,0,12.160767,6.4606934
2011-04-01,3.4549999,4.7410002,2.1689999,.14,-.216373,0,.0045161,.0090322001,.1,0,.3326585,.25,.73000002,541.1106,452.8035,1.38,0,-6.9433594,4.1506348
2011-05-01,3.1685715,4.4947619,1.842381,.12,-.084545001,0,0,0,.090000004,0,.3547948,.19,.56,541.49762,453.16589,1.47,0,4.3487549,4.6442871
2011-06-01,3.0022726,4.4245448,1.58,.11,.081981003,.0015001,.0015001,.0045002,.090000004,-.0015001,.3185592,.18000001,.41,541.64117,453.34311,1.51,0,2.1265869,1.7226563
2011-07-01,3.003,4.4650002,1.541,.1,-.020915,.0035000001,.0035000001,.0105,.07,-.0035000001,.28872809,.19,.41,541.87372,453.91241,1.55,0,6.831665,2.7905273
2011-08-01,2.3030436,3.5847831,1.0213042,.14,-.250424,.0037098001,-.025967799,-.059354998,.1,-.0037096001,.1441168,.11,.23,542.13623,454.45831,1.97,-.0052232998,6.5507813,3.1501465
2011-09-01,1.9752381,3.05,.90047622,.13,.28926799,.019623799,.0126345,.0010216,.079999998,.0053762998,.13533971,.1,.20999999,542.38611,454.56491,2.1300001,.0009632,1.2791748,2.9985352
2011-10-01,2.152,3.2425001,1.0615,.13,-.30655599,.036666401,.043333299,.043333299,.07,.0133333,.1316123,.11,.28,542.37512,455.1214,1.92,.0055598998,6.6778564,-.13183594
2011-11-01,2.0135,3.119,.90799999,.13,.38204899,.0096669002,.0096666999,.0145001,.079999998,.0096666999,.1318263,.11,.25,542.5166,455.3454,1.98,0,2.6879883,1.6977539
2011-12-01,1.9780952,3.0647621,.89142859,.13,.10295,.0064621,.0064623002,.006629,.07,.00033330001,.122293,.12,.25999999,542.55542,455.93771,1.98,.0026417,7.1077881,.46582031
2012-01-01,1.9665,3.098,.83499998,.11,.030121,.00048399999,-.0017741,-.0040324,.079999998,0,.120271,.12,.23999999,542.76123,456.6387,1.95,.00053929997,8.4118652,2.4697266
2012-02-01,1.9675,3.1040001,.83099997,.079999998,-.121284,-.0116129,-.0193548,-.0270967,.1,0,.1238258,.16,.28,543.04547,457.12741,1.92,-.0038709999,5.864502,3.4108887
2012-03-01,2.1727273,3.328182,1.0172727,.1,-.529989,.0030646001,.0091933999,.0122581,.13,0,.1361039,.19,.34,543.35028,456.5798,1.78,0,-6.5712891,3.6577148
2012-04-01,2.0528572,3.210952,.89476192,.12,-.36721301,.0019355,.0058064,.0077419002,.14,0,.13472711,.18000001,.28999999,543.35083,457.32379,1.86,0,8.9278564,.0065917969
2012-05-01,1.8031818,2.8445449,.76181817,.1,-.35084701,0,0,0,.16,0,.147393,.19,.28999999,543.21838,457.57849,2,0,3.0563965,-1.5893555
2012-06-01,1.622381,2.5333331,.71142858,.12,-.067984998,.0073333001,.0073333001,.0073333001,.16,.0036666,.1516341,.19,.28999999,543.33899,457.6073,2.0599999,.0027536999,.34570313,1.4472656
